时间,收盘价,最高价,最低价,信号类型,量能比率,价格vsEMA%,张力,加速度,后验最优动作
2025/10/20 20:00,110532.09,111272,110418.25,BEARISH_SINGULARITY,0.5303053419799716,1.0765046169710395,0.922972212,-0.104280077,继续持空 (+0.57%)
2025/10/21 0:00,109059.22,110532.09,109052.09,BEARISH_SINGULARITY,0.9620624732692544,-0.244680901,0.962199506,-0.113559119,继续持空 (+1.90%)
2025/10/21 4:00,108086.37,109059.23,107473.72,BEARISH_SINGULARITY,1.855828414,-1.027595772,1.0142265220976974,-0.123065,"平空/反多 (低点,盈利2.77%)"
2025/10/21 8:00,108580.01,108811.47,107484.22,BEARISH_SINGULARITY,1.118598662311113,-0.521048534,1.043412053555031,-0.128601172,继续持多 (+0.46%)
2025/10/21 12:00,113422.61,113557.62,107922.06,BEARISH_SINGULARITY,3.307540779786577,3.5295685121396034,1.0015631858489895,-0.12487947,"平多/反空 (高点,盈利4.94%)"
2025/10/21 16:00,111780.39,114000,111324.29,BEARISH_SINGULARITY,3.1162015490698027,1.8336522128381223,0.8038111949130666,-0.102044025,继续持空 (+1.45%)
2025/10/21 20:00,108297.67,111801.41,108045.81,BEARISH_SINGULARITY,1.675823047480676,-1.213167491,0.6539013585873622,-0.085595457,继续持空 (+4.52%)
2025/10/22 0:00,108216.02,108678.21,107841.2,BEARISH_SINGULARITY,1.2510702060105623,-1.166444295,0.5664555071556913,-0.077140575,继续持空 (+4.59%)
2025/10/22 4:00,108321.63,108638.99,107610,BEARISH_SINGULARITY,0.96312289,-0.969074451,0.4586276476556469,-0.06170338,继续持空 (+4.50%)
2025/10/22 16:00,107870.35,108796.42,107463.29,OSCILLATION,0.8984818916351501,-1.047383406,0.1765491873788494,-0.009971162,继续持空 (+4.90%)
2025/10/22 20:00,107567.44,108069.93,106666.69,OSCILLATION,0.8780256883803086,-1.200552414,0.1158227374693012,0.001102638,"平空/反多 (低点,盈利5.16%)"
2025/10/23 0:00,108377.96,108720.39,107500,OSCILLATION,0.5306615036517055,-0.412840495,0.088356722,0.008508452,继续持多 (+0.75%)
2025/10/23 4:00,109269.9,110298.29,108350.36,OSCILLATION,0.7307686115047828,0.3678712773217445,0.054277146,0.012993147,继续持多 (+1.58%)
2025/10/23 8:00,109253.89,109903.83,109100.4,OSCILLATION,0.4939459070422007,0.3194233291841079,0.009446214,0.014855248,继续持多 (+1.57%)
2025/10/23 12:00,109908.28,110109.99,108685.72,OSCILLATION,0.9568345271847232,0.8319225069279573,-0.029303803,0.013037598,继续持多 (+2.18%)
2025/10/23 16:00,110200,111293.61,109647.34,OSCILLATION,0.8112582238841877,0.9937919979078872,-0.06768169,0.011118312,继续持多 (+2.45%)
2025/10/23 20:00,110078.18,110200.01,109341.28,OSCILLATION,0.3968331029607496,0.7974647818770817,-0.099244013,0.007583591,继续持多 (+2.33%)
2025/10/24 0:00,110441.46,110829.67,109983.93,OSCILLATION,0.3565659560715067,1.021387097,-0.11479819,0.0024157,继续持多 (+2.67%)
2025/10/24 4:00,111054.61,111522.3,110332,OSCILLATION,0.6172299136215862,1.4293953003340445,-0.153384119,-0.003566154,继续持多 (+3.24%)
2025/10/24 8:00,111066.29,111482.99,110600,OSCILLATION,0.4543403762511734,1.3011296430540176,-0.174495023,-0.005444052,"平多/反空 (高点,盈利3.25%)"
2025/10/24 12:00,110046.91,112104.98,109700.01,OSCILLATION,1.2598958617286775,0.3358875860035754,-0.180606219,-0.008526364,"平空/反多 (低点,盈利0.92%)"
2025/10/24 16:00,110615.07,110945.39,109797.13,OSCILLATION,0.3406288105007591,0.7719580358761886,-0.160789065,-0.013640976,继续持多 (+0.52%)
2025/10/24 20:00,111004.89,111138.62,110478,OSCILLATION,0.454929951,1.0186544691942705,-0.162029,-0.015632457,继续持多 (+0.87%)
2025/10/25 0:00,111029.99,111226.67,110672.86,OSCILLATION,0.2432574,0.9413725359938248,-0.182328457,-0.014320812,继续持多 (+0.89%)
2025/10/25 4:00,111489.6,111820.87,111029.99,OSCILLATION,0.446781566,1.2281811263359168,-0.233526863,-0.010441666,继续持多 (+1.31%)
2025/10/25 8:00,111563.81,111850.13,111375.81,OSCILLATION,0.4596858206349965,1.170729616752798,-0.299657414,0.000183693,继续持多 (+1.38%)
2025/10/25 12:00,111385.18,111943.19,111311.19,OSCILLATION,0.4374737906767873,0.9117939753908286,-0.389534955,0.014002785,继续持多 (+1.22%)
2025/10/25 16:00,111623.45,111731.78,111164.39,BULLISH_SINGULARITY,0.3549927572383025,1.0191690753026583,-0.479364089,0.032042888,继续持多 (+1.43%)
2025/10/25 20:00,111646.27,111683.64,111342.25,BULLISH_SINGULARITY,0.2411298176031565,0.9398598286369134,-0.540838512,0.053935443,继续持多 (+1.45%)
2025/10/26 0:00,111260.46,111899.56,111260.45,BULLISH_SINGULARITY,0.4673277578538588,0.5344563188040257,-0.56209317,0.074551853,继续持多 (+1.10%)
2025/10/26 4:00,111723.98,111724.96,111260.46,BULLISH_SINGULARITY,0.3272045784490843,0.8617189637715246,-0.547615754,0.090591401,继续持多 (+1.52%)
2025/10/26 8:00,113286.09,113466.23,111708.63,BULLISH_SINGULARITY,1.447025760407173,2.0511394762448907,-0.468256772,0.1026332917326227,继续持多 (+2.94%)
2025/10/27 4:00,115554.6,116400,114938.01,OSCILLATION,2.5116524763777908,2.7953354212535064,0.4100986469062209,0.015974128,"平多/反空 (高点,盈利5.00%)"
2025/10/27 12:00,114969.68,115437.48,114503.99,BEARISH_SINGULARITY,1.888813296641448,1.8241513003147285,0.5961265916824819,-0.049897664,继续持空 (+0.51%)
2025/10/27 16:00,114942.64,115790,114790.81,BEARISH_SINGULARITY,0.9437499183136332,1.625967434634534,0.6591719209459737,-0.072967362,继续持空 (+0.53%)
2025/10/27 20:00,114107.65,114942.64,113830.01,BEARISH_SINGULARITY,1.003641973378769,0.8024923886922951,0.6714283784795345,-0.090884901,继续持空 (+1.25%)
2025/10/28 0:00,113908.24,114547.2,113569.91,BEARISH_SINGULARITY,0.9648749571734409,0.5663452714793538,0.669404739,-0.101325102,"平空/反多 (低点,盈利1.42%)"
2025/10/28 4:00,114188.37,114364.99,113483.3,BEARISH_SINGULARITY,0.9589838377304196,0.7356022321412874,0.5816143088874332,-0.106115815,继续持多 (+0.25%)
2025/10/28 8:00,114357.73,114673.68,114113.3,BEARISH_SINGULARITY,0.5366878896049646,0.8000486199417691,0.4149662677437958,-0.097092879,"平多/反空 (高点,盈利0.39%)"
2025/10/28 20:00,112898.45,113703.32,112211,OSCILLATION,1.2253731283745704,-0.539715923,-0.200967708,-0.015681789,继续持空 (+1.28%)
2025/10/29 0:00,112523.49,112975.75,112100,OSCILLATION,0.7824450007836176,-0.787836283,-0.345958433,0.01232217,"平空/反多 (低点,盈利1.60%)"
2025/10/29 4:00,113577.9,113577.9,112505.58,BULLISH_SINGULARITY,0.7468266972334671,0.1283131116713864,-0.45295841,0.037850748,"平多/反空 (高点,盈利0.94%)"
2025/10/29 8:00,113132.36,113624.12,112732.91,BULLISH_SINGULARITY,0.710457317,-0.239340176,-0.560605269,0.060837435,继续持空 (+0.39%)
2025/10/29 12:00,111509.74,113643.73,111401.5,BULLISH_SINGULARITY,1.5502943326842384,-1.513517551,-0.63304222,0.076311816,继续持空 (+1.82%)
2025/10/29 16:00,110640,112030.23,109200,BULLISH_SINGULARITY,2.412526157684436,-2.068873175,-0.657612524,0.082901683,继续持空 (+2.59%)
2025/10/29 20:00,110021.29,111800,109733.22,BULLISH_SINGULARITY,0.8362479646610524,-2.37323599,-0.660711411,0.084637975,"平空/反多 (低点,盈利3.13%)"
2025/10/30 0:00,110751.47,111011.99,109703.43,BULLISH_SINGULARITY,0.7284757617128346,-1.563568413,-0.679121582,0.082844883,继续持多 (+0.66%)
2025/10/30 4:00,111366.72,111592,107925.06,BULLISH_SINGULARITY,1.9653716394073664,-0.920791361,-0.719427254,0.084168603,"平多/反空 (高点,盈利1.22%)"
2025/10/30 8:00,109717.29,111467.01,109692.3,BULLISH_SINGULARITY,0.8911687385598726,-2.165708623,-0.791548191,0.086289983,继续持空 (+1.48%)
2025/10/30 12:00,107711.56,109777.93,107328,BULLISH_SINGULARITY,1.9323720528443569,-3.59113959,-0.880062235,0.082891613,继续持空 (+3.28%)
2025/10/30 16:00,106536.39,108214.85,106304.34,BULLISH_SINGULARITY,1.2770385558593946,-4.219461462,-0.964418354,0.079788873,"平空/反多 (低点,盈利4.34%)"
2025/10/30 20:00,108322.88,108334.53,106316.17,BULLISH_SINGULARITY,0.9489162882590424,-2.370344978,-1.048246179,0.083576645,继续持多 (+1.68%)
2025/10/31 0:00,109227.86,110042.16,108275.28,BULLISH_SINGULARITY,1.2098961013741778,-1.408720248,-1.191675565,0.1027626278690255,继续持多 (+2.53%)
2025/10/31 4:00,109449.31,110215,109114.88,BULLISH_SINGULARITY,1.022805026137814,-1.094968455,-1.331425678,0.1257860824159267,继续持多 (+2.73%)
2025/10/31 8:00,110415.61,110550,109214.13,BULLISH_SINGULARITY,0.6909683603076989,-0.200683466,-1.459125621,0.1437773748964095,"平多/反空 (高点,盈利3.64%)"
2025/10/31 12:00,110202.9,111190,109366.91,BULLISH_SINGULARITY,1.640211460790405,-0.355651797,-1.560663675,0.1607314255072542,继续持空 (+0.19%)
2025/10/31 16:00,109828.78,110300,108635,BULLISH_SINGULARITY,1.0015252159046524,-0.628254206,-1.598445727,0.1689594960943254,继续持空 (+0.53%)
2025/10/31 20:00,109608.01,109828.79,109329.15,BULLISH_SINGULARITY,0.3565324683151745,-0.7497379,-1.543703869,0.1692875886478078,"平空/反多 (低点,盈利0.73%)"
2025/11/1 0:00,110226.37,110315.54,109394.81,BULLISH_SINGULARITY,0.363758529,-0.171765482,-1.439026495,0.1599572622969343,"平多/反空 (高点,盈利0.56%)"
2025/11/1 4:00,110071.4,110564.49,109933.86,BULLISH_SINGULARITY,0.3578896858238109,-0.282475072,-1.297261661,0.1464261671722699,继续持空 (+0.14%)
2025/11/1 8:00,110137.59,110270.9,109854.72,BULLISH_SINGULARITY,0.3211719998604731,-0.201362365,-1.086120408,0.1268319081835456,继续持空 (+0.08%)
2025/11/1 12:00,110310.65,110348,109702.66,BULLISH_SINGULARITY,0.4379618913606324,-0.040307076,-0.862048363,0.1015125055159471,继续持空 (-0.08%)
2025/11/1 16:00,110299.99,110529.99,110192,BULLISH_SINGULARITY,0.361501137,-0.045210208,-0.634561681,0.07537497,继续持空 (-0.07%)
2025/11/1 20:00,110098.1,110516.17,109858.44,BULLISH_SINGULARITY,0.2674020709561994,-0.206479546,-0.443711863,0.049211127,"平空/反多 (低点,盈利0.12%)"
2025/11/2 4:00,110895.53,111045.09,110030.06,OSCILLATION,1.4722048956392404,0.4883027248230938,-0.209185992,0.012310853,继续持多 (+0.72%)
2025/11/2 8:00,111196.99,111229.78,110346.15,OSCILLATION,0.8059788294682005,0.6884511946759001,-0.17033268,0.011132456,"平多/反空 (高点,盈利1.00%)"
2025/11/2 12:00,110117.48,111250.01,110096.32,OSCILLATION,0.6102727114417454,-0.261585295,-0.147282376,0.012910477,"平空/反多 (低点,盈利0.97%)"
2025/11/2 16:00,110180.84,110331,109735.59,OSCILLATION,0.4425096180672989,-0.184785837,-0.099003847,0.010803569,继续持多 (+0.06%)
2025/11/2 20:00,110540.68,110742.26,109471.34,OSCILLATION,0.6254367641824289,0.1277361339260979,-0.098419233,0.008232618,"平多/反空 (高点,盈利0.38%)"
2025/11/3 0:00,107937.45,110750,107907.44,OSCILLATION,1.6474624674368918,-2.022157917,-0.056461204,0.011766245,继续持空 (+2.35%)
2025/11/3 4:00,107468.23,108075,107006.05,OSCILLATION,1.5823163317323476,-2.220107559,0.083455415,0.001630184,继续持空 (+2.78%)
2025/11/3 8:00,107787.42,107920.92,106726.63,OSCILLATION,1.4421609088513918,-1.749127052,0.1861458556735533,-0.011884115,继续持空 (+2.49%)
2025/11/4 8:00,104584.76,104699.07,103605,OSCILLATION,1.655675133963417,-3.121502703,-0.056696158,-0.014859696,继续持空 (+5.39%)
2025/11/4 12:00,103197.01,104842.63,102915.05,OSCILLATION,2.1079967312178853,-4.004088914,-0.170787088,-0.003032297,继续持空 (+6.64%)
2025/11/4 16:00,100542.64,103500.05,100010.73,OSCILLATION,3.251423858238802,-5.89306864,-0.261220038,0.008189778,"平空/反多 (低点,盈利9.04%)"
2025/11/4 20:00,101497.22,101893.09,98944.36,OSCILLATION,2.615300462547725,-4.545081004,-0.299093913,0.01541347,继续持多 (+0.95%)
2025/11/5 0:00,102130,102272.23,98966.8,BULLISH_SINGULARITY,2.134093529916885,-3.587278611,-0.374925616,0.029556793,"平多/反空 (高点,盈利1.58%)"
2025/11/5 4:00,101993.02,102370,101500,BULLISH_SINGULARITY,0.8713904498771712,-3.3745741,-0.46292152,0.043848557,继续持空 (+0.13%)
2025/11/5 8:00,102070.61,102203.48,101176.47,BULLISH_SINGULARITY,0.6521208305330114,-2.996099418,-0.52637952,0.05478307,继续持空 (+0.06%)
2025/11/5 12:00,103728.3,103798.37,101916.77,BULLISH_SINGULARITY,1.136897806313319,-1.287133095,-0.562987084,0.062501892,继续持空 (-1.56%)
2025/11/5 16:00,104008.09,104529.41,103057.56,BULLISH_SINGULARITY,0.9577618031042772,-0.924544448,-0.591028325,0.07080578,继续持空 (-1.84%)
2025/11/5 20:00,103885.16,104534.74,103305.05,BULLISH_SINGULARITY,0.4646376668442248,-0.94337607,-0.577140782,0.07099405,继续持空 (-1.72%)
2025/11/6 0:00,103636.03,103933.33,102716.26,BULLISH_SINGULARITY,0.6393836247605954,-1.069660455,-0.524048888,0.064131904,继续持空 (-1.47%)
2025/11/6 4:00,103185.48,104200,102910.66,BULLISH_SINGULARITY,0.496188328,-1.35886012,-0.432940134,0.053373767,继续持空 (-1.03%)
2025/11/6 16:00,101388.81,102393.51,100300.95,OSCILLATION,0.9785321227566908,-2.482188386,-0.044466775,0.010071323,继续持空 (+0.73%)
2025/11/6 20:00,101346.04,101643.28,100541.17,OSCILLATION,0.6040475822069921,-2.288508398,0.1159852714640563,-0.003101286,"平空/反多 (低点,盈利0.77%)"
2025/11/7 0:00,101916.29,102500,100749.94,OSCILLATION,0.6748723877459898,-1.575727057,0.2773770309121019,-0.013904446,继续持多 (+0.56%)
2025/11/7 4:00,102010,102527,101582.92,BEARISH_SINGULARITY,0.5228239330819034,-1.345681091,0.411682425,-0.02341008,"平多/反空 (高点,盈利0.66%)"
2025/11/7 8:00,100411.89,102050,99803.58,BEARISH_SINGULARITY,1.1031211520720758,-2.623088764,0.4388277035695657,-0.035153028,"平空/反多 (低点,盈利1.57%)"
2025/11/7 12:00,100797.95,101253.99,99260.86,BEARISH_SINGULARITY,1.4355931402027775,-2.038902417,0.4458438251622449,-0.042166756,继续持多 (+0.38%)
2025/11/7 16:00,103395.25,103395.25,100517.06,BEARISH_SINGULARITY,1.1227131983826366,0.4388774767772667,0.4455518677571425,-0.040603863,"平多/反空 (高点,盈利2.97%)"
2025/11/7 20:00,103339.08,104096.36,102958,BEARISH_SINGULARITY,0.5048012502792113,0.347585031,0.3937295623254374,-0.033605698,继续持空 (+0.05%)
2025/11/8 0:00,102592.76,103406.22,102539.49,BEARISH_SINGULARITY,0.4520034792430314,-0.341335675,0.3657145939320628,-0.030375573,继续持空 (+0.78%)
2025/11/8 4:00,102352.96,102836,101902.64,BEARISH_SINGULARITY,0.4249808848278083,-0.519868763,0.3951509257831169,-0.032691997,继续持空 (+1.01%)
2025/11/8 8:00,101857.1,102687.72,101715.76,BEARISH_SINGULARITY,0.4229561428328855,-0.907266086,0.4427776162982345,-0.04077884,继续持空 (+1.49%)
2025/11/8 12:00,101711.45,102186.99,101454,BEARISH_SINGULARITY,0.7180056095202474,-0.950011012,0.5261842408787128,-0.052175507,"平空/反多 (低点,盈利1.63%)"
2025/11/8 16:00,101989.65,102219.39,101522.08,BEARISH_SINGULARITY,0.5056640581704214,-0.614812946,0.6324270031995074,-0.065020881,继续持多 (+0.27%)
2025/11/8 20:00,102312.94,102482.2,101957.94,BEARISH_SINGULARITY,0.2358989710044194,-0.271305765,0.7264162565498344,-0.07764836,"平多/反空 (高点,盈利0.59%)"
2025/11/9 0:00,101662.05,102337.89,101400,BEARISH_SINGULARITY,0.5741873713393693,-0.820200527,0.7930335290379741,-0.087750469,"平空/反多 (低点,盈利0.64%)"
2025/11/9 4:00,101944.59,102130.61,101635.96,BEARISH_SINGULARITY,0.2996789214006263,-0.492952094,0.8643025877823345,-0.095207834,继续持多 (+0.28%)
2025/11/9 8:00,102239.41,102307.68,101500,BEARISH_SINGULARITY,0.5101730691411793,-0.185676576,0.8994173528967889,-0.097229825,继续持多 (+0.57%)
2025/11/9 12:00,103762.17,104168,102050.64,BEARISH_SINGULARITY,1.2793195830384492,1.1756061086734748,0.9087435088106128,-0.093871683,继续持多 (+2.07%)
2025/11/9 16:00,104805.57,104805.57,103316.23,BEARISH_SINGULARITY,0.7690908382758446,1.980004253006295,0.8878585245682347,-0.08365914,继续持多 (+3.09%)
2025/11/9 20:00,104722.96,105495.62,104058.59,BEARISH_SINGULARITY,1.0617095575204112,1.7156012955949076,0.8660894168404274,-0.072941109,继续持多 (+3.01%)
2025/11/10 0:00,106027.97,106670.11,104265.02,BEARISH_SINGULARITY,1.8325127151913247,2.6913804356280955,0.8802745154671436,-0.069372791,继续持多 (+4.29%)
2025/11/10 4:00,106461.45,106539.4,105846.26,BEARISH_SINGULARITY,0.7671736984164703,2.806596544315936,0.8985705989898339,-0.069438868,"平多/反空 (高点,盈利4.72%)"
2025/11/10 8:00,106176.5,106599.47,105836,BEARISH_SINGULARITY,0.6893652031060056,2.2848320238277453,0.9787793000660576,-0.077028735,继续持空 (+0.27%)
2025/11/10 12:00,105079.99,106589.89,104667,BEARISH_SINGULARITY,1.610948873066641,1.110212082270009,1.1014518018927857,-0.096683519,"平空/反多 (低点,盈利1.30%)"
2025/11/10 16:00,105817.99,106094.31,104784.36,BEARISH_SINGULARITY,0.8206073555022515,1.6441162334626762,1.2562166749855217,-0.125703433,继续持多 (+0.70%)
2025/11/10 20:00,106011.13,106299.22,105280,BEARISH_SINGULARITY,0.8701676886267541,1.652507283,1.3461346356126682,-0.150067567,继续持多 (+0.89%)
2025/11/11 0:00,106456,107500,105500,BEARISH_SINGULARITY,1.6641939269156418,1.8773609844497448,1.371925571487396,-0.168662612,"平多/反空 (高点,盈利1.31%)"
2025/11/11 4:00,104783.98,106546,104741.2,BEARISH_SINGULARITY,1.1116501905944831,0.2507826718053397,1.3215935923262927,-0.176177476,继续持空 (+1.57%)
2025/11/11 8:00,105311.9,105497.99,104762.23,BEARISH_SINGULARITY,0.6110541370051449,0.6833846708458835,1.266637869,-0.177878228,继续持空 (+1.07%)
2025/11/11 12:00,103455.99,105500,103170.33,BEARISH_SINGULARITY,2.687223482891502,-0.988083026,1.1237556387869123,-0.164481567,继续持空 (+2.82%)
2025/11/11 16:00,103126.39,103730,102840.22,BEARISH_SINGULARITY,0.7653258608764207,-1.180845428,0.9854208583202558,-0.145102572,继续持空 (+3.13%)
2025/11/11 20:00,103058.99,103224.29,102476.09,BEARISH_SINGULARITY,0.8274818654927114,-1.128156079,0.8191221574719922,-0.114987632,"平空/反多 (低点,盈利3.19%)"
2025/11/12 0:00,103310,103440.96,102687.72,BEARISH_SINGULARITY,0.799836422,-0.803514336,0.6360261941268754,-0.07931281,继续持多 (+0.24%)
2025/11/12 4:00,103112.66,103654.38,103011,BEARISH_SINGULARITY,0.6364297277180043,-0.899276142,0.4331973756468078,-0.04342589,继续持多 (+0.05%)
2025/11/12 8:00,105020.83,105200,103112.24,OSCILLATION,1.0206119680418837,0.8448838705125343,0.2566884900197162,-0.010915453,"平多/反空 (高点,盈利1.90%)"
2025/11/13 12:00,101382.64,103483.83,101184.14,OSCILLATION,1.6601936900748446,-1.718257243,-0.110383897,0.018460136,继续持空 (+3.46%)
2025/11/13 16:00,98682.14,101540.93,98147.4,OSCILLATION,3.003822293829009,-3.939460661,-0.099402154,0.013540069,"平空/反多 (低点,盈利6.04%)"
2025/11/13 20:00,99692.02,100501.31,98000.4,OSCILLATION,1.3821507645666644,-2.682399098,-0.040948084,0.006392715,继续持多 (+1.02%)
2025/11/14 0:00,99139.38,99866.02,98700,OSCILLATION,1.3070954498678244,-2.924003352,-0.067313222,0.010788333,继续持多 (+0.46%)
2025/11/14 20:00,94594,95940,94012.45,BULLISH_SINGULARITY,0.9443282652090031,-5.129130516,-0.362882739,0.083647508,继续持多 (-4.14%)
2025/11/15 0:00,96417.12,96846.68,94558.49,BULLISH_SINGULARITY,0.7881659511245503,-2.995741552,-0.397165529,0.087114746,继续持多 (-2.30%)
2025/11/15 4:00,96333.86,96570.65,95921.21,BULLISH_SINGULARITY,0.4589262660143857,-2.79441769,-0.489271576,0.091835676,继续持多 (-2.38%)
2025/11/15 8:00,95696.87,96350.52,95630,BULLISH_SINGULARITY,0.4227347070105922,-3.120035526,-0.535895638,0.090243924,继续持多 (-3.03%)
2025/11/15 12:00,96260,96471.22,95565.17,BULLISH_SINGULARITY,0.360175864,-2.312708267,-0.52686072,0.078853653,继续持多 (-2.45%)
2025/11/15 16:00,96012.01,96419.65,95731.32,BULLISH_SINGULARITY,0.3460650137606526,-2.325829394,-0.508456686,0.062970955,继续持多 (-2.71%)
2025/11/15 20:00,95596.24,96012.01,95119.94,BULLISH_SINGULARITY,0.3765569296285521,-2.493534827,-0.490002689,0.040875538,继续持多 (-3.13%)
2025/11/16 0:00,95825.02,95979.79,94841.62,OSCILLATION,0.3700487504918867,-2.049339059,-0.499226661,0.018286879,继续持多 (-2.90%)
2025/11/16 4:00,96099.99,96192,95650.72,LOW_OSCILLATION,0.2514089853337512,-1.602561728,-0.535688119,0.004584784,"平多/反空 (高点,盈利-2.62%)"
2025/11/16 8:00,95627.13,96635.11,95500,LOW_OSCILLATION,0.5131124979554361,-1.891750067,-0.571376026,-0.000195875,继续持空 (+0.49%)
2025/11/16 12:00,94573.46,95900,94368.24,LOW_OSCILLATION,0.5144444084564758,-2.697275029,-0.56834558,-0.001069484,继续持空 (+1.59%)
2025/11/16 16:00,94020,95567.79,93770.48,LOW_OSCILLATION,1.724554899295272,-2.964816173,-0.556632024,-0.003277003,"平空/反多 (低点,盈利2.16%)"
2025/11/16 20:00,94261.44,94739.74,93005.55,LOW_OSCILLATION,1.2430054621729203,-2.46337261,-0.566417149,-0.001595056,继续持多 (+0.26%)
2025/11/17 0:00,95496.77,95559.99,93767.27,LOW_OSCILLATION,0.8559347347418327,-1.073463125,-0.612408414,0.006935127,继续持多 (+1.57%)
2025/11/17 4:00,95653.77,95880,94849.37,BULLISH_SINGULARITY,0.8147971061565912,-0.824794752,-0.716510174,0.021536086,"平多/反空 (高点,盈利1.74%)"
2025/11/17 8:00,95565.38,96026.71,95309.68,BULLISH_SINGULARITY,0.743920035,-0.829883213,-0.812055724,0.037263085,继续持空 (+0.09%)
2025/11/17 12:00,93959.67,96043,93571.3,BULLISH_SINGULARITY,1.8211390192998689,-2.263812929,-0.872424971,0.050335064,继续持空 (+1.77%)
2025/11/17 16:00,91678.93,94419.88,91588,BULLISH_SINGULARITY,2.457005983877765,-4.213281138,-0.857000818,0.054535942,继续持空 (+4.16%)
